DBP0000242,CGM_DDB_JAKOB,2006-03-21 09:07:12,2013-05-28 12:54:32
DBP0000227,CGM_DDB_JAKOB,2006-01-31 13:54:13,2013-05-28 13:48:44
DBP0000243,CGM_DDB_JAKOB,2006-02-24 12:19:40,2012-05-30 11:06:25
DBP0000244,CGM_DDB_JAKOB,2006-02-24 12:20:03,2012-05-30 11:07:02
DBP0000245,CGM_DDB_JAKOB,2006-02-24 12:25:52,2013-05-28 12:50:51
DBP0000246,CGM_DDB_JAKOB,2006-02-17 22:34:07,2013-05-24 13:41:23
DBP0000247,CGM_DDB_JAKOB,2006-02-17 22:36:28,2013-05-24 13:41:58
DBP0000248,CGM_DDB_JAKOB,2006-02-17 22:40:20,2012-11-19 23:05:53
DBP0000249,CGM_DDB_JAKOB,2006-02-17 22:42:13,2012-11-19 23:06:20
DBP0000250,CGM_DDB_JAKOB,2006-02-17 23:06:21,2013-05-28 13:44:03
DBP0000251,CGM_DDB_JAKOB,2006-02-17 23:08:01,2013-05-28 13:44:59
DBP0000252,CGM_DDB_JAKOB,2006-02-17 23:32:12,2013-05-28 13:46:58
DBP0000253,CGM_DDB_JAKOB,2006-02-17 23:29:52,2013-05-28 13:47:18
DBP0000254,CGM_DDB_JAKOB,2006-02-17 23:31:04,2013-05-28 13:47:36
DBP0000255,CGM_DDB_JAKOB,2006-02-17 23:33:56,2013-05-28 13:47:54
DBP0000256,CGM_DDB_JAKOB,2006-02-17 23:26:14,2013-05-28 13:46:35
DBP0000257,CGM_DDB_JAKOB,2006-02-17 23:52:07,2012-11-19 23:07:59
DBP0000258,CGM_DDB_JAKOB,2006-02-17 23:52:45,2012-11-19 23:07:36
DBP0000259,CGM_DDB_JAKOB,2006-02-17 23:49:14,2012-11-19 23:08:28
DBP0000260,CGM_DDB_JAKOB,2006-02-17 23:57:28,2013-05-28 12:45:09
DBP0000261,CGM_DDB_JAKOB,2006-03-03 15:28:46,2013-05-28 12:53:27
DBP0000262,CGM_DDB_JAKOB,2006-03-03 15:31:27,2013-05-28 12:52:49
DBP0000263,CGM_DDB_JAKOB,2006-03-03 16:29:27,2013-05-28 12:51:54
DBP0000264,CGM_DDB_JAKOB,2006-04-18 11:25:41,2017-01-31 13:01:48
DBP0000265,CGM_DDB_JAKOB,2006-05-01 14:04:53,2019-06-04 15:53:28
DBP0000266,CGM_DDB_JAKOB,2006-05-01 13:18:32,2012-05-30 11:08:30
DBP0000267,CGM_DDB_JAKOB,2006-05-01 13:19:41,2012-05-30 11:08:35
DBP0000268,CGM_DDB_JAKOB,2006-05-01 13:20:29,2012-05-30 11:08:40
DBP0000269,CGM_DDB_JAKOB,2006-05-01 13:22:25,2012-05-30 11:08:48
DBP0000270,CGM_DDB_JAKOB,2006-05-01 13:26:17,2012-05-30 11:09:27
DBP0000271,CGM_DDB_JAKOB,2006-05-01 13:35:12,2013-05-28 11:25:17
DBP0000272,CGM_DDB_JAKOB,2006-05-01 13:39:04,2013-05-24 14:44:29
DBP0000273,CGM_DDB_JAKOB,2006-05-01 13:42:52,2013-05-24 14:43:32
DBP0000274,CGM_DDB_JAKOB,2006-05-01 13:44:24,2013-05-24 14:42:53
DBP0000275,CGM_DDB_JAKOB,2006-05-01 13:46:41,2013-05-28 12:46:36
DBP0000276,CGM_DDB_JAKOB,2006-05-01 13:47:57,2013-05-28 12:47:15
DBP0000277,CGM_DDB_JAKOB,2006-05-01 13:49:38,2013-05-28 12:48:03
DBP0000278,CGM_DDB_JAKOB,2006-05-01 13:50:19,2013-05-28 12:48:34
DBP0000279,CGM_DDB_JAKOB,2006-05-01 13:52:29,2012-05-30 11:10:18
DBP0000280,CGM_DDB_JAKOB,2006-05-01 13:55:29,2013-05-24 14:49:49
DBP0000281,CGM_DDB_JAKOB,2006-05-01 13:58:50,2012-05-30 11:11:49
DBP0000282,CGM_DDB_JAKOB,2006-05-01 14:03:44,2012-05-30 11:11:59
DBP0000283,CGM_DDB_JAKOB,2006-05-01 14:02:01,2012-05-30 11:11:54
DBP0000284,CGM_DDB_JAKOB,2006-05-01 14:27:45,2013-05-24 14:37:48
DBP0000285,CGM_DDB_JAKOB,2006-05-01 14:28:03,2013-05-24 14:36:31
DBP0000286,CGM_DDB_JAKOB,2006-05-01 14:28:35,2013-05-24 14:38:30
DBP0000287,CGM_DDB_JAKOB,2006-05-01 14:25:56,2013-05-24 14:47:46
DBP0000288,CGM_DDB_JAKOB,2006-05-01 14:26:41,2018-10-01 16:10:48
DBP0000289,CGM_DDB_JAKOB,2006-05-02 14:48:28,2013-05-24 14:52:12
DBP0000410,CGM_DDB_JAKOB,2008-03-24 21:35:53,2013-07-31 15:51:16
DBP0000445,CGM_DDB_JAKOB,2008-04-25 13:33:17,2013-05-28 14:42:35
DBP0000460,CGM_DDB_JAKOB,2008-07-07 09:28:32,2008-09-11 10:43:49
DBP0000463,CGM_DDB_JAKOB,2008-08-04 17:03:12,2012-05-30 11:23:56
DBP0000466,CGM_DDB_JAKOB,2008-08-04 17:50:02,2012-05-30 11:25:21
DBP0000499,CGM_DDB_JAKOB,2008-12-10 09:35:41,2013-05-28 11:36:40
DBP0000500,CGM_DDB_JAKOB,2008-12-10 09:39:06,2013-05-24 11:14:13
DBP0000501,CGM_DDB_JAKOB,2008-12-10 09:43:30,2013-05-28 14:32:40
DBP0000502,CGM_DDB_JAKOB,2008-12-10 10:12:05,2013-05-28 14:33:02
DBP0000503,CGM_DDB_JAKOB,2008-12-10 10:16:14,2013-05-28 14:33:21
DBP0000505,CGM_DDB_JAKOB,2008-12-10 10:20:50,2013-05-28 14:33:52
DBP0000506,CGM_DDB_JAKOB,2008-12-10 10:23:08,2013-05-28 14:33:37
DBP0000507,CGM_DDB_JAKOB,2008-12-10 22:05:17,2019-07-30 12:20:57
DBP0000511,CGM_DDB_JAKOB,2008-12-10 22:20:26,2012-11-19 22:23:23
DBP0000516,CGM_DDB_JAKOB,2009-03-21 11:11:54,2017-01-31 12:54:53
DBP0000517,CGM_DDB_JAKOB,2009-03-21 11:15:11,2017-01-31 15:03:46
DBP0000518,CGM_DDB_JAKOB,2009-03-21 11:17:30,2017-01-31 15:04:45
DBP0000519,CGM_DDB_JAKOB,2009-03-21 11:18:51,2017-01-31 15:04:08
DBP0000406,CGM_DDB_JAKOB,2008-02-05 11:09:18,2013-05-28 11:42:37
DBP0000407,CGM_DDB_JAKOB,2008-03-07 17:06:00,2008-09-11 10:43:49
DBP0000408,CGM_DDB_JAKOB,2008-03-20 12:46:26,2012-09-28 14:24:27
DBP0000415,CGM_DDB_JAKOB,2008-03-29 10:51:12,2012-05-30 11:36:35
DBP0000417,CGM_DDB_JAKOB,2008-03-29 10:52:33,2012-05-30 11:35:58
DBP0000419,CGM_DDB_JAKOB,2008-03-29 10:53:14,2012-05-30 11:27:33
DBP0000420,CGM_DDB_JAKOB,2008-03-29 10:53:23,2012-05-30 11:27:54
DBP0000422,CGM_DDB_JAKOB,2008-03-29 10:54:38,2012-05-30 11:28:43
DBP0000425,CGM_DDB_JAKOB,2008-03-29 10:56:53,2012-05-30 11:35:07
DBP0000427,CGM_DDB_JAKOB,2008-03-29 10:57:32,2012-05-30 11:29:13
DBP0000428,CGM_DDB_JAKOB,2008-03-29 10:57:44,2012-05-30 11:34:31
DBP0000433,CGM_DDB_JAKOB,2008-03-29 10:58:53,2012-05-30 11:34:05
DBP0000435,CGM_DDB_JAKOB,2008-03-29 11:00:30,2012-05-30 11:37:25
DBP0000436,CGM_DDB_JAKOB,2008-03-29 11:00:44,2012-05-30 11:37:46
DBP0000438,CGM_DDB_JAKOB,2008-03-29 11:01:21,2012-05-30 11:39:08
DBP0000439,CGM_DDB_JAKOB,2008-03-29 11:01:53,2012-05-30 11:38:45
DBP0000444,CGM_DDB_JAKOB,2008-04-25 13:30:01,2013-05-28 14:43:01
DBP0000446,CGM_DDB_JAKOB,2008-04-25 13:35:05,2013-05-28 14:40:01
DBP0000448,CGM_DDB_JAKOB,2008-05-29 15:50:04,2019-06-04 15:24:34
DBP0000464,CGM_DDB_JAKOB,2008-08-04 17:12:18,2012-05-30 11:24:24
DBP0000465,CGM_DDB_JAKOB,2008-08-04 17:36:44,2012-05-30 11:24:52
DBP0000467,CGM_DDB_JAKOB,2008-08-04 17:55:17,2012-05-30 11:25:56
DBP0000479,CGM_DDB_JAKOB,2008-08-25 17:00:52,2013-05-28 11:38:40
DBP0000482,CGM_DDB_JAKOB,2008-08-25 17:46:24,2012-11-19 22:32:14
DBP0000483,CGM_DDB_JAKOB,2008-08-27 14:44:23,2008-09-11 10:43:51
DBP0000487,CGM_DDB_JAKOB,2008-08-27 15:55:41,2008-09-11 10:43:49
DBP0000493,CGM_DDB_JAKOB,2008-11-11 12:21:37,2013-05-28 11:28:07
DBP0000495,CGM_DDB_JAKOB,2008-12-10 09:16:18,2013-05-28 11:30:07
DBP0000496,CGM_DDB_JAKOB,2008-12-10 09:22:59,2012-11-19 22:28:11
DBP0000504,CGM_DDB_JAKOB,2008-12-10 10:19:03,2013-05-28 14:34:20
DBP0000508,CGM_DDB_JAKOB,2008-12-10 22:11:29,2013-05-28 14:35:11
DBP0000509,CGM_DDB_JAKOB,2008-12-10 22:14:48,2013-05-28 14:34:49
DBP0000510,CGM_DDB_JAKOB,2008-12-10 22:18:09,2012-11-19 22:24:18
DBP0000512,CGM_DDB_JAKOB,2008-12-10 22:29:27,2013-05-28 11:32:02
DBP0000513,CGM_DDB_JAKOB,2008-12-10 22:33:42,2013-05-28 11:32:41
DBP0000514,CGM_DDB_JAKOB,2008-12-10 22:41:17,2012-11-19 22:19:40
DBP0000515,CGM_DDB_JAKOB,2008-12-10 22:43:23,2012-11-19 22:21:29
DBP0000520,CGM_DDB_JAKOB,2009-03-21 11:21:18,2017-01-31 15:03:05
DBP0000405,CGM_DDB_JAKOB,2008-02-05 11:09:00,2013-08-14 12:30:19
DBP0000443,CGM_DDB_JAKOB,2008-04-23 15:33:09,2013-05-28 14:42:07
DBP0000449,CGM_DDB_JAKOB,2008-05-29 15:57:08,2013-05-28 14:40:39
DBP0000454,CGM_DDB_JAKOB,2008-06-18 18:35:35,2013-05-28 14:39:06
DBP0000468,CGM_DDB_PFEY,2008-08-14 12:57:27,2013-07-31 14:18:12
DBP0000481,CGM_DDB_JAKOB,2008-08-25 17:32:50,2012-11-19 22:32:55
DBP0000484,CGM_DDB_JAKOB,2008-08-27 15:04:53,2008-09-11 10:43:50
DBP0000521,CGM_DDB_JAKOB,2009-03-21 11:22:25,2017-01-31 14:58:59
DBP0000522,CGM_DDB_JAKOB,2009-03-21 11:22:53,2017-01-31 15:07:11
DBP0000523,CGM_DDB_JAKOB,2009-03-21 11:23:33,2017-01-31 15:07:52
DBP0000524,CGM_DDB_JAKOB,2009-03-21 11:33:11,2017-01-31 15:08:54
DBP0000525,CGM_DDB_JAKOB,2009-03-21 11:33:53,2017-01-31 15:09:28
DBP0000526,CGM_DDB_JAKOB,2009-03-21 11:34:36,2017-01-31 15:10:19
DBP0000527,CGM_DDB_JAKOB,2009-03-21 11:35:45,2017-01-31 15:10:50
DBP0000528,CGM_DDB_JAKOB,2009-03-21 11:36:25,2017-01-31 15:11:17
DBP0000529,CGM_DDB_JAKOB,2009-03-21 11:37:55,2017-01-31 15:12:20
DBP0000530,CGM_DDB_JAKOB,2009-03-21 11:38:24,2017-01-31 15:12:57
DBP0000531,CGM_DDB_JAKOB,2009-03-21 11:39:14,2017-01-31 15:13:35
DBP0000532,CGM_DDB_JAKOB,2009-03-21 12:34:32,2017-01-31 15:23:16
DBP0000404,CGM_DDB_JAKOB,2007-12-27 21:34:55,2013-05-28 11:47:51
DBP0000409,CGM_DDB_JAKOB,2008-03-24 21:34:01,2013-07-31 15:49:57
DBP0000414,CGM_DDB_JAKOB,2008-03-24 22:17:42,2012-10-01 13:56:42
DBP0000451,CGM_DDB_JAKOB,2008-06-03 10:25:02,2013-05-28 14:37:32
DBP0000453,CGM_DDB_JAKOB,2008-06-04 16:37:12,2019-06-04 15:26:19
DBP0000459,CGM_DDB_JAKOB,2008-07-03 12:41:00,2008-09-11 10:43:51
DBP0000461,CGM_DDB_JAKOB,2008-07-24 11:29:01,2008-09-11 10:43:49
DBP0000469,CGM_DDB_PFEY,2008-08-14 14:00:39,2013-07-31 14:16:41
DBP0000470,CGM_DDB_PFEY,2008-08-14 14:01:20,2013-07-31 14:13:51
DBP0000472,CGM_DDB_JAKOB,2008-08-18 15:54:54,2008-09-11 10:43:50
DBP0000473,CGM_DDB_JAKOB,2008-08-18 15:56:13,2013-07-31 14:07:00
DBP0000475,CGM_DDB_JAKOB,2008-08-18 16:00:40,2011-02-22 12:24:25
DBP0000488,CGM_DDB_JAKOB,2008-08-27 16:07:34,2008-09-11 10:43:50
DBP0000490,CGM_DDB_JAKOB,2008-08-27 16:18:07,2010-08-24 09:12:00
DBP0000491,CGM_DDB_JAKOB,2008-08-27 16:21:43,2008-09-11 10:43:50
DBP0000494,CGM_DDB_JAKOB,2008-12-10 09:12:48,2013-05-24 11:18:03
DBP0000498,CGM_DDB_JAKOB,2008-12-10 09:33:06,2013-05-24 11:15:26
DBP0000416,CGM_DDB_JAKOB,2008-03-29 10:52:06,2012-05-30 11:30:39
DBP0000418,CGM_DDB_JAKOB,2008-03-29 10:52:53,2012-05-30 11:36:08
DBP0000421,CGM_DDB_JAKOB,2008-03-29 10:54:26,2012-05-30 11:28:09
DBP0000423,CGM_DDB_JAKOB,2008-03-29 10:54:50,2012-05-30 11:28:59
DBP0000424,CGM_DDB_JAKOB,2008-03-29 10:56:36,2012-05-30 11:34:54
DBP0000426,CGM_DDB_JAKOB,2008-03-29 10:57:20,2012-05-30 11:35:32
DBP0000429,CGM_DDB_JAKOB,2008-03-29 10:58:00,2012-05-30 11:29:27
DBP0000430,CGM_DDB_JAKOB,2008-03-29 10:58:11,2012-05-30 11:29:43
DBP0000431,CGM_DDB_JAKOB,2008-03-29 10:58:21,2012-05-30 11:29:58
DBP0000432,CGM_DDB_JAKOB,2008-03-29 10:58:39,2012-05-30 11:33:54
DBP0000434,CGM_DDB_JAKOB,2008-03-29 11:00:17,2012-05-30 11:30:16
DBP0000437,CGM_DDB_JAKOB,2008-03-29 11:01:07,2012-05-30 11:39:25
DBP0000440,CGM_DDB_JAKOB,2008-03-29 11:02:06,2012-05-30 11:38:15
DBP0000441,CGM_DDB_JAKOB,2008-03-29 11:02:23,2012-05-30 11:27:15
DBP0000447,CGM_DDB_JAKOB,2008-04-25 13:38:41,2013-05-28 14:40:24
DBP0000442,CGM_DDB_JAKOB,2008-04-15 13:44:05,2019-06-04 15:22:45
DBP0000450,CGM_DDB_JAKOB,2008-06-03 10:22:57,2013-05-28 14:37:14
DBP0000452,CGM_DDB_JAKOB,2008-06-03 10:27:57,2013-05-28 14:38:06
DBP0000455,CGM_DDB_JAKOB,2008-06-18 18:40:41,2012-11-19 22:35:58
DBP0000456,CGM_DDB_JAKOB,2008-06-18 18:45:00,2008-09-11 10:43:50
DBP0000457,CGM_DDB_JAKOB,2008-07-03 12:32:07,2008-09-11 10:43:51
DBP0000458,CGM_DDB_JAKOB,2008-07-03 12:37:03,2008-09-11 10:43:50
DBP0000462,CGM_DDB_JAKOB,2008-07-24 12:10:34,2008-09-11 10:43:49
DBP0000471,CGM_DDB_JAKOB,2008-08-18 15:52:11,2008-09-11 10:43:49
DBP0000474,CGM_DDB_JAKOB,2008-08-18 15:58:00,2010-08-24 09:12:55
DBP0000476,CGM_DDB_JAKOB,2008-08-19 17:30:17,2013-09-11 11:06:44
DBP0000477,CGM_DDB_JAKOB,2008-08-19 17:47:29,2012-05-30 11:23:07
DBP0000478,CGM_DDB_JAKOB,2008-08-25 15:52:14,2013-05-28 11:37:39
DBP0000480,CGM_DDB_JAKOB,2008-08-25 17:13:28,2012-11-19 22:33:32
DBP0000485,CGM_DDB_JAKOB,2008-08-27 15:27:07,2008-09-11 10:43:50
DBP0000486,CGM_DDB_JAKOB,2008-08-27 15:42:40,2008-09-11 10:43:50
DBP0000489,CGM_DDB_JAKOB,2008-08-27 16:14:22,2008-09-11 10:43:50
DBP0000492,CGM_DDB_JAKOB,2008-10-08 09:34:12,2012-11-19 22:29:42
DBP0000497,CGM_DDB_JAKOB,2008-12-10 09:27:20,2012-11-19 22:28:46
DBP0000567,CGM_DDB_JAKOB,2009-03-21 13:34:03,2013-06-20 09:32:52
DBP0000568,CGM_DDB_JAKOB,2009-03-21 13:35:17,2013-06-20 09:31:47
DBP0000571,CGM_DDB_MARC,2009-09-30 15:45:58,2012-06-26 22:50:41
DBP0000572,CGM_DDB_MARC,2009-09-30 15:49:17,2012-06-26 22:51:06
DBP0000573,CGM_DDB_MARC,2009-09-30 15:50:53,2012-06-26 22:51:37
DBP0000578,CGM_DDB_MARC,2009-09-30 16:09:20,2012-06-26 22:53:35
DBP0000635,CGM_DDB_KERRY,2010-09-08 15:43:20,2012-06-27 11:38:36
DBP0000640,CGM_DDB_KERRY,2010-10-07 09:47:04,2012-05-31 11:32:23
DBP0000641,CGM_DDB_KERRY,2010-10-07 09:47:05,2012-05-31 11:32:27
DBP0000642,CGM_DDB_KERRY,2010-10-07 09:47:05,2012-05-31 11:32:31
DBP0000643,CGM_DDB_KERRY,2010-10-07 09:47:05,2012-05-31 11:32:35
DBP0000644,CGM_DDB_KERRY,2010-10-07 09:47:05,2012-05-31 11:32:41
DBP0000645,CGM_DDB_KERRY,2010-10-07 09:47:05,2012-05-31 11:36:44
DBP0000646,CGM_DDB_KERRY,2010-10-07 09:47:05,2012-05-31 11:36:48
DBP0000647,CGM_DDB_KERRY,2010-10-07 09:47:05,2012-05-31 11:36:53
DBP0000648,CGM_DDB_KERRY,2010-10-07 09:47:05,2012-05-31 11:36:58
DBP0000649,CGM_DDB_KERRY,2010-10-07 09:47:05,2012-05-31 11:37:03
DBP0000650,CGM_DDB_KERRY,2010-10-07 09:47:05,2012-05-31 11:44:14
DBP0000651,CGM_DDB_KERRY,2010-10-07 09:47:05,2012-05-31 11:44:17
DBP0000652,CGM_DDB_KERRY,2010-10-07 09:47:05,2012-05-31 11:44:21
DBP0000653,CGM_DDB_KERRY,2010-10-07 09:47:05,2012-05-31 11:44:24
DBP0000654,CGM_DDB_KERRY,2010-10-07 09:47:05,2012-05-31 11:44:31
DBP0000655,CGM_DDB_KERRY,2010-10-07 09:47:05,2011-11-17 17:30:28
DBP0000656,CGM_DDB_KERRY,2010-10-07 09:47:05,2012-06-27 10:36:35
DBP0000657,CGM_DDB_KERRY,2010-10-07 09:47:05,2012-06-27 10:36:09
DBP0000658,CGM_DDB_KERRY,2010-10-07 09:47:05,2012-03-30 15:27:07
DBP0000659,CGM_DDB_KERRY,2010-10-07 09:47:05,2012-06-27 10:37:23
DBP0000660,CGM_DDB_KERRY,2010-10-07 09:47:05,2012-06-27 10:37:53
DBP0000533,CGM_DDB_JAKOB,2009-03-21 12:35:45,2012-09-28 14:28:08
DBP0000534,CGM_DDB_JAKOB,2009-03-21 12:49:24,2012-09-28 14:28:44
DBP0000541,CGM_DDB_JAKOB,2009-03-21 12:54:57,2012-09-28 14:32:20
DBP0000544,CGM_DDB_JAKOB,2009-03-21 12:56:55,2013-05-24 12:12:53
DBP0000545,CGM_DDB_JAKOB,2009-03-21 12:58:02,2013-05-24 12:33:27
DBP0000546,CGM_DDB_JAKOB,2009-03-21 12:58:25,2013-05-24 12:13:18
DBP0000547,CGM_DDB_JAKOB,2009-03-21 12:59:57,2017-01-31 12:19:51
DBP0000558,CGM_DDB_JAKOB,2009-03-21 13:24:32,2013-06-20 09:32:35
DBP0000560,CGM_DDB_JAKOB,2009-03-21 13:25:28,2013-06-20 09:31:33
DBP0000562,CGM_DDB_JAKOB,2009-03-21 13:30:53,2013-06-20 09:33:24
DBP0000563,CGM_DDB_JAKOB,2009-03-21 13:31:45,2013-06-20 09:34:23
DBP0000566,CGM_DDB_JAKOB,2009-03-21 13:33:29,2013-06-20 09:33:05
DBP0000574,CGM_DDB_MARC,2009-09-30 15:55:46,2012-06-26 22:51:59
DBP0000581,CGM_DDB_MARC,2009-09-30 16:16:06,2012-06-26 22:54:44
DBP0000582,CGM_DDB_MARC,2009-09-30 16:33:48,2012-06-26 22:55:09
DBP0000583,CGM_DDB_MARC,2009-09-30 16:39:33,2012-06-26 22:55:32
DBP0000590,CGM_DDB_PASC,2009-12-08 17:55:27,2013-05-24 12:03:08
DBP0000598,CGM_DDB_PASC,2010-03-02 14:59:48,2016-01-05 15:46:09
DBP0000634,CGM_DDB_KERRY,2010-09-08 15:41:27,2012-06-27 11:38:24
DBP0000636,CGM_DDB_KERRY,2010-09-08 15:44:45,2012-06-27 11:38:40
DBP0000676,CGM_DDB_KERRY,2010-11-30 11:38:34,2012-06-27 10:39:52
DBP0000703,CGM_DDB_KERRY,2010-11-30 11:38:36,2012-09-28 14:50:19
DBP0000704,CGM_DDB_KERRY,2010-11-30 11:38:36,2012-09-28 14:51:41
DBP0000705,CGM_DDB_KERRY,2010-11-30 11:38:36,2012-09-28 14:52:01
DBP0000706,CGM_DDB_KERRY,2010-11-30 11:38:36,2012-09-28 14:52:20
DBP0000707,CGM_DDB_KERRY,2010-11-30 11:38:36,2012-09-28 14:53:40
DBP0000708,CGM_DDB_KERRY,2010-11-30 11:38:36,2012-09-28 14:55:04
DBP0000709,CGM_DDB_KERRY,2010-11-30 11:38:36,2012-09-28 14:55:22
DBP0000710,CGM_DDB_KERRY,2010-11-30 11:38:36,2012-09-28 14:55:43
DBP0000580,CGM_DDB_MARC,2009-09-30 16:13:50,2012-06-26 22:54:20
DBP0000585,CGM_DDB_MARC,2009-10-30 13:26:56,2014-03-03 15:21:38
DBP0000592,CGM_DDB_MARC,2009-12-10 17:30:32,2017-02-01 17:43:22
DBP0000593,CGM_DDB_PASC,2009-12-10 17:33:28,2012-06-26 23:00:11
DBP0000604,CGM_DDB_KERRY,2010-06-11 15:03:49,2013-05-24 11:53:57
DBP0000605,CGM_DDB_KERRY,2010-06-11 15:07:58,2013-05-24 11:57:02
DBP0000606,CGM_DDB_KERRY,2010-06-11 15:27:12,2012-06-27 11:30:07
DBP0000621,CGM_DDB_KERRY,2010-08-04 13:30:10,2012-06-27 12:30:27
DBP0000632,CGM_DDB_KERRY,2010-09-08 15:36:55,2012-06-27 11:38:15
DBP0000711,CGM_DDB_KERRY,2010-11-30 11:38:36,2012-09-28 14:56:04
DBP0000712,CGM_DDB_KERRY,2010-11-30 11:38:36,2012-09-28 14:56:22
DBP0000713,CGM_DDB_KERRY,2010-11-30 11:38:36,2012-09-28 14:56:43
DBP0000714,CGM_DDB_KERRY,2010-11-30 11:38:36,2012-09-28 14:57:03
DBP0000715,CGM_DDB_KERRY,2010-11-30 11:38:36,2012-09-28 14:57:19
DBP0000716,CGM_DDB_KERRY,2010-11-30 11:38:36,2012-09-28 14:57:39
DBP0000717,CGM_DDB_KERRY,2010-11-30 11:38:36,2012-08-22 22:24:58
DBP0000718,CGM_DDB_KERRY,2011-03-10 14:21:41,2012-09-28 14:58:15
DBP0000719,CGM_DDB_KERRY,2011-03-23 14:58:49,2012-06-27 10:40:33
DBP0000720,CGM_DDB_KERRY,2011-03-23 15:01:11,2013-09-27 15:05:40
DBP0000722,CGM_DDB_KERRY,2011-07-08 11:37:57,2012-06-27 10:53:50
DBP0000723,CGM_DDB_KERRY,2011-07-08 11:37:58,2012-06-27 11:15:13
DBP0000724,CGM_DDB_KERRY,2011-07-08 11:37:58,2012-06-27 11:15:06
DBP0000725,CGM_DDB_KERRY,2011-07-08 11:37:58,2012-06-27 11:28:02
DBP0000726,CGM_DDB_KERRY,2011-07-08 11:37:58,2012-06-27 11:14:55
DBP0000727,CGM_DDB_KERRY,2011-07-08 11:37:58,2012-06-27 11:12:13
DBP0000728,CGM_DDB_KERRY,2011-07-08 11:37:58,2012-06-27 10:53:54
DBP0000535,CGM_DDB_JAKOB,2009-03-21 12:51:17,2012-09-28 14:29:30
DBP0000536,CGM_DDB_JAKOB,2009-03-21 12:52:00,2012-09-28 14:30:04
DBP0000538,CGM_DDB_JAKOB,2009-03-21 12:53:29,2012-09-28 14:30:38
DBP0000540,CGM_DDB_JAKOB,2009-03-21 12:54:33,2012-09-28 14:31:47
DBP0000542,CGM_DDB_JAKOB,2009-03-21 12:55:23,2012-10-01 13:47:15
DBP0000543,CGM_DDB_JAKOB,2009-03-21 12:56:26,2013-05-24 12:12:36
DBP0000548,CGM_DDB_JAKOB,2009-03-21 13:00:52,2013-07-31 15:24:31
DBP0000549,CGM_DDB_JAKOB,2009-03-21 13:01:32,2017-01-31 12:16:55
DBP0000556,CGM_DDB_JAKOB,2009-03-21 13:23:24,2013-06-20 09:31:04
DBP0000557,CGM_DDB_JAKOB,2009-03-21 13:23:56,2013-06-20 09:32:04
DBP0000559,CGM_DDB_JAKOB,2009-03-21 13:24:58,2013-06-20 09:32:20
DBP0000570,CGM_DDB_MARC,2009-09-30 14:59:19,2012-06-26 22:50:15
DBP0000575,CGM_DDB_MARC,2009-09-30 16:02:04,2012-06-26 22:52:22
DBP0000576,CGM_DDB_MARC,2009-09-30 16:04:57,2012-06-26 22:52:45
DBP0000577,CGM_DDB_MARC,2009-09-30 16:06:56,2012-06-26 22:53:09
DBP0000579,CGM_DDB_MARC,2009-09-30 16:11:50,2012-06-26 22:53:57
DBP0000599,CGM_DDB_PFEY,2010-04-09 10:40:30,2012-06-26 23:01:43
DBP0000619,CGM_DDB_KERRY,2010-08-04 13:27:46,2012-06-27 12:30:14
DBP0000623,CGM_DDB_KERRY,2010-08-06 13:46:30,2012-06-27 12:30:43
DBP0000625,CGM_DDB_KERRY,2010-08-06 13:49:59,2012-06-27 12:33:14
DBP0000629,CGM_DDB_KERRY,2010-08-06 13:58:14,2012-06-27 12:33:51
DBP0000661,CGM_DDB_KERRY,2010-10-19 12:17:59,2012-06-27 10:38:44
DBP0000729,CGM_DDB_KERRY,2011-07-08 11:37:58,2012-06-27 10:53:58
DBP0000730,CGM_DDB_KERRY,2011-07-08 11:37:58,2012-06-27 10:54:02
DBP0000731,CGM_DDB_KERRY,2011-07-08 11:37:58,2012-06-27 10:54:06
DBP0000732,CGM_DDB_KERRY,2011-07-08 11:37:58,2012-06-27 10:54:10
DBP0000733,CGM_DDB_KERRY,2011-07-08 11:37:58,2012-06-27 10:54:14
DBP0000734,CGM_DDB_KERRY,2011-07-08 11:37:58,2011-07-08 11:37:58
DBP0000735,CGM_DDB_KERRY,2011-07-08 11:37:58,2012-06-27 11:07:14
DBP0000633,CGM_DDB_KERRY,2010-09-08 15:39:27,2012-06-27 11:38:20
DBP0000589,CGM_DDB_PASC,2009-12-08 17:48:29,2013-05-24 12:00:27
DBP0000591,CGM_DDB_PASC,2009-12-08 17:58:58,2017-02-01 17:42:31
DBP0000602,CGM_DDB_PFEY,2010-05-05 15:06:54,2012-06-27 11:29:31
DBP0000721,CGM_DDB_KERRY,2011-03-24 14:51:08,2012-06-27 10:41:21
DBP0000736,CGM_DDB_KERRY,2011-07-08 11:37:58,2012-06-27 11:07:26
DBP0000737,CGM_DDB_KERRY,2011-07-08 11:37:58,2012-09-28 14:54:20
DBP0000738,CGM_DDB_KERRY,2011-07-08 11:37:58,2012-06-27 11:07:52
DBP0000739,CGM_DDB_KERRY,2011-07-08 11:37:58,2012-05-31 11:34:32
DBP0000740,CGM_DDB_KERRY,2011-07-08 11:37:58,2012-06-27 11:07:40
DBP0000741,CGM_DDB_KERRY,2011-07-08 11:37:58,2012-06-27 11:25:09
DBP0000742,CGM_DDB_KERRY,2011-07-08 11:37:58,2012-06-27 11:26:21
DBP0000743,CGM_DDB_KERRY,2011-07-08 11:37:58,2012-06-27 11:13:09
